Journée du 01/01/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
12:45,66024,67200,68012
13:00,66730,68200,67271
13:15,66730,68200,66185
13:30,62974,63700,64470
13:45,62974,63700,63331
14:00,61298,61400,62049
14:15,61298,61400,61078
14:30,59638,59700,60135
14:45,59638,59700,59348
15:00,58435,58400,58503
15:15,58435,58400,58039
15:30,57560,57200,57466
15:45,57560,57200,56905
16:00,56992,56500,56422
16:15,56992,56500,56169
16:30,56769,55700,56029
16:45,56769,55700,55937
17:00,57698,56500,56123
17:15,57698,56500,56668
17:30,58847,58400,57663
17:45,58847,58400,58919
18:00,61611,61700,60678
18:15,61611,61700,62899
18:30,64950,65700,64679
18:45,64950,65700,66346
19:00,67495,67800,67395
19:15,67495,67800,68155
19:30,67729,68500,68310
19:45,67729,68500,68139
20:00,66962,67400,67904
20:15,66962,67400,67200
20:30,65538,66400,66513
20:45,65538,66400,65880
21:00,64701,65100,65275
21:15,64701,65100,64966
21:30,63481,64200,64317
21:45,63481,64200,64105
22:00,62389,63100,63516
22:15,62389,63100,64405
22:30,64189,65500,64369
22:45,64189,65500,65968
23:00,65408,66400,65874
23:15,65408,66400,65744
23:30,64897,65900,65112
23:45,64897,65900,65082
,,,
,,,
Journée du 03/02/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,65234,64567,65052
00:15,64569,65233,64988
00:30,62800,63900,64473
00:45,62800,63900,63252
01:00,61600,62100,62273
01:15,61600,62100,62596
01:30,62600,62900,62144
01:45,62600,62900,62273
02:00,62300,62600,61893
02:15,62300,62600,62343
02:30,60800,61400,61720
02:45,60800,61400,61266
03:00,60100,60400,60578
03:15,60100,60400,60549
03:30,59600,59900,60105
03:45,59600,59900,59796
04:00,59300,59200,59375
04:15,59300,59200,59632
04:30,59200,59600,59646
04:45,59200,59600,59775
05:00,60700,60400,60015
05:15,60700,60400,61506
05:30,62200,62700,62211
05:45,62200,62700,63166
06:00,64400,64800,64020
06:15,64400,64800,65956
06:30,68000,68100,67503
06:45,68000,68100,68974
07:00,70900,71600,70598
07:15,70900,71600,72411
07:30,73400,74500,74169
07:45,73400,74500,75019
08:00,75100,76300,75968
08:15,75100,76300,76563
08:30,76200,77300,77114
08:45,76200,77300,77470
09:00,76600,77600,77863
09:15,76600,77600,77903
09:30,77000,78400,78210
09:45,77000,78400,78166
10:00,76900,77800,77898
10:15,76900,77800,77665
10:30,76200,77200,77656
10:45,76200,77200,77297
11:00,75600,77200,77036
11:15,75600,77200,76868
11:30,75300,76900,76675
11:45,75300,76900,76575
12:00,75800,76700,76537
12:15,75800,76700,76391
12:30,74900,75300,75741
12:45,74900,75300,75841
13:00,75900,76100,74984
13:15,75900,76100,74177
13:30,72500,72800,73163
13:45,72500,72800,72279
14:00,71300,71500,71559
14:15,71300,71500,70823
14:30,69300,69400,69626
14:45,69300,69400,68891
15:00,68000,67900,68158
15:15,68000,67900,67575
15:30,66700,66500,66988
15:45,66700,66500,66347
16:00,65800,65500,65773
16:15,65800,65500,65551
16:30,65500,65100,65250
16:45,65500,65100,64914
17:00,66400,66200,65046
17:15,66400,66200,65382
17:30,67800,67800,65971
17:45,67800,67800,67010
18:00,70400,70500,68558
18:15,70400,70500,70196
18:30,73200,73500,71994
18:45,73200,73500,73648
19:00,75300,75800,74889
19:15,75300,75800,75400
19:30,74400,74900,75111
19:45,74400,74900,74472
20:00,72800,73300,73711
20:15,72800,73300,72569
20:30,70600,71100,71270
20:45,70600,71100,70285
21:00,68800,69300,69330
21:15,68800,69300,68777
21:30,67800,68300,67872
21:45,67800,68300,67175
22:00,66600,67100,66465
22:15,66600,67100,67349
22:30,68400,68900,67348
22:45,68400,68900,68696
23:00,69400,69900,68458
23:15,69400,69900,67846
23:30,68400,68900,67079
23:45,68400,68900,66982
,,,
,,,
Journée du 04/02/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,64739,66500,66884
00:15,64079,67700,66833
00:30,65900,65300,66013
00:45,65900,65300,64836
01:00,64400,63700,63869
01:15,64400,63700,64483
01:30,64500,64500,64220
01:45,64500,64500,64239
02:00,64300,64100,63680
02:15,64300,64100,64065
02:30,63400,63300,63677
02:45,63400,63300,63054
03:00,62600,62200,62340
03:15,62600,62200,62204
03:30,61800,61700,61908
03:45,61800,61700,61559
04:00,61600,61000,61200
04:15,61600,61000,61404
04:30,61700,61500,61390
04:45,61700,61500,61405
05:00,63100,62500,61621
05:15,63100,62500,63127
05:30,64900,64300,63903
05:45,64900,64300,64793
06:00,67400,66200,65541
06:15,67400,66200,67434
06:30,71200,69800,69201
06:45,71200,69800,70729
07:00,74500,73000,72212
07:15,74500,73000,73958
07:30,77300,76100,75490
07:45,77300,76100,76478
08:00,79200,77600,77215
08:15,79200,77600,77685
08:30,79300,78200,78128
08:45,79300,78200,78442
09:00,79400,78800,78746
09:15,79400,78800,78796
09:30,79200,78900,78966
09:45,79200,78900,79038
10:00,78900,78800,78896
10:15,78900,78800,78570
10:30,78300,78500,77502
10:45,78300,78500,78382
11:00,77600,78300,78253
11:15,77600,78300,78128
11:30,76400,77500,77872
11:45,76400,77500,77341
12:00,76700,77500,77311
12:15,76700,77500,76714
12:30,75800,75600,76073
12:45,75800,75600,76217
13:00,76100,76400,75270
13:15,76100,76400,74405
13:30,73000,72900,73392
13:45,73000,72900,72753
14:00,71700,71200,71912
14:15,71700,71200,71197
14:30,69600,69800,70045
14:45,69600,69800,69265
15:00,67600,68300,68546
15:15,67600,68300,67505
15:30,66300,67300,67600
15:45,66300,67300,67113
16:00,64800,66000,66633
16:15,64800,66000,66377
16:30,64200,65400,65998
16:45,64200,65400,65924
17:00,64900,65600,65884
17:15,64900,65600,66433
17:30,66900,67100,66893
17:45,66900,67100,67898
18:00,69800,70100,69097
18:15,69800,70100,70837
18:30,73300,73800,72512
18:45,73300,73800,74013
19:00,75600,76200,75332
19:15,75600,76200,75654
19:30,74700,75300,75426
19:45,74700,75300,74913
20:00,72700,73300,74113
20:15,72700,73300,73134
20:30,71100,71600,72222
20:45,71100,71600,71212
21:00,69400,69900,70172
21:15,69400,69900,69670
21:30,67600,68100,68835
21:45,67600,68100,68259
22:00,66100,66600,67542
22:15,66100,66600,67907
22:30,69000,68200,67663
22:45,69000,68200,68981
23:00,68600,69200,68660
23:15,68600,69200,68598
23:30,68000,68700,67718
23:45,68000,68700,67479
,,,
,,,
Journée du 05/02/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,63552,66567,67240
00:15,62903,67633,67176
00:30,65400,65500,66229
00:45,65400,65500,64948
01:00,63400,63700,63879
01:15,63400,63700,64397
01:30,64100,64600,63883
01:45,64100,64600,63954
02:00,64200,64100,63376
02:15,64200,64100,63749
02:30,62800,63000,63205
02:45,62800,63000,62719
03:00,61700,61900,61856
03:15,61700,61900,61697
03:30,61200,60700,61122
03:45,61200,60700,60700
04:00,60600,60300,60353
04:15,60600,60300,60499
04:30,60700,60300,60426
04:45,60700,60300,60487
05:00,61500,61100,60635
05:15,61500,61100,61964
05:30,63000,62900,62613
05:45,63000,62900,63431
06:00,65200,65100,64230
06:15,65200,65100,66079
06:30,68600,68100,67466
06:45,68600,68100,68610
07:00,71600,70700,69962
07:15,71600,70700,71565
07:30,74200,73400,73067
07:45,74200,73400,73874
08:00,75700,75200,74847
08:15,75700,75200,75352
08:30,76200,76400,76036
08:45,76200,76400,76599
09:00,76400,77100,76880
09:15,76400,77100,76880
09:30,76600,77300,77050
09:45,76600,77300,76973
10:00,76300,76800,76775
10:15,76300,76800,76544
10:30,76100,76200,76210
10:45,76100,76200,75868
11:00,76000,75500,75584
11:15,76000,75500,75334
11:30,75700,74700,74939
11:45,75700,74700,74741
12:00,75700,75000,74714
12:15,75700,75000,74391
12:30,74500,73500,73771
12:45,74500,73500,74022
13:00,75000,74300,73157
13:15,75000,74300,72349
13:30,72000,70800,71285
13:45,72000,70800,70429
14:00,71000,69500,69703
14:15,71000,69500,69132
14:30,69800,68000,68336
14:45,69800,68000,67615
15:00,68000,66600,66917
15:15,68000,66600,66434
15:30,66900,65500,65646
15:45,66900,65500,65106
16:00,66000,64500,64678
16:15,66000,64500,64272
16:30,65500,64000,64089
16:45,65500,64000,64157
17:00,65600,64000,63990
17:15,65600,64000,64440
17:30,66900,65500,65158
17:45,66900,65500,65984
18:00,69600,68400,67229
18:15,69600,68400,69115
18:30,72900,71900,70964
18:45,72900,71900,72502
19:00,75200,74400,73538
19:15,75200,74400,73807
19:30,74100,73400,73576
19:45,74100,73400,72874
20:00,72100,71600,72035
20:15,72100,71600,71149
20:30,69800,69400,69914
20:45,69800,69400,68844
21:00,67900,67600,67739
21:15,67900,67600,67108
21:30,66100,66000,66297
21:45,66100,66000,65690
22:00,64700,64700,64742
22:15,64700,64700,65547
22:30,65600,65500,65259
22:45,65600,65500,66602
23:00,67900,67700,66303
23:15,67900,67700,66028
23:30,67200,67000,65206
23:45,67200,67000,64982
,,,
,,,
Journée du 06/02/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,65729,64533,64758
00:15,65059,65767,65042
00:30,64200,63300,64079
00:45,64200,63300,62783
01:00,62500,61700,61788
01:15,62500,61700,61950
01:30,63400,61500,61271
01:45,63400,61500,61374
02:00,63100,61500,60877
02:15,63100,61500,61433
02:30,62300,60500,60744
02:45,62300,60500,60292
03:00,61000,59500,59654
03:15,61000,59500,59358
03:30,60300,58500,58775
03:45,60300,58500,58443
04:00,59600,57800,57995
04:15,59600,57800,58159
04:30,59600,57800,57843
04:45,59600,57800,57861
05:00,60500,58900,58175
05:15,60500,58900,59677
05:30,62400,60700,60373
05:45,62400,60700,61155
06:00,64400,63000,61974
06:15,64400,63000,64059
06:30,68100,66000,65592
06:45,68100,66000,66708
07:00,71600,69000,68289
07:15,71600,69000,70243
07:30,74900,72000,71613
07:45,74900,72000,72420
08:00,76100,73300,73099
08:15,76100,73300,73615
08:30,76500,74100,74068
08:45,76500,74100,74444
09:00,77000,74700,74766
09:15,77000,74700,75042
09:30,77100,75500,75228
09:45,77100,75500,75246
10:00,77000,75200,75127
10:15,77000,75200,75059
10:30,76700,74800,74856
10:45,76700,74800,74707
11:00,76600,74600,74658
11:15,76600,74600,74721
11:30,75900,74400,74597
11:45,75900,74400,74508
12:00,76000,74900,74616
12:15,76000,74900,74562
12:30,74600,73600,74182
12:45,74600,73600,74393
13:00,75600,74600,73796
13:15,75600,74600,73445
13:30,72700,72400,72932
13:45,72700,72400,72220
14:00,71500,71700,71888
14:15,71500,71700,71400
14:30,70300,70400,70846
14:45,70300,70400,70395
15:00,69000,70000,69914
15:15,69000,70000,69790
15:30,68000,68800,69112
15:45,68000,68800,68604
16:00,67000,68000,68069
16:15,67000,68000,67933
16:30,66600,67000,67649
16:45,66600,67000,67319
17:00,66600,67500,67343
17:15,66600,67500,67810
17:30,68000,68200,67956
17:45,68000,68200,68675
18:00,70600,70700,70005
18:15,70600,70700,71365
18:30,74000,73400,72686
18:45,74000,73400,74319
19:00,76500,75900,75325
19:15,76500,75900,75638
19:30,75700,75100,75411
19:45,75700,75100,74633
20:00,73800,73300,73461
20:15,73800,73300,72673
20:30,71800,71300,71556
20:45,71800,71300,70782
21:00,69900,69500,69825
21:15,69900,69500,69074
21:30,68400,68100,68160
21:45,68400,68100,67651
22:00,67000,66800,66913
22:15,67000,66800,67664
22:30,67700,67500,67335
22:45,67700,67500,68649
23:00,69500,69400,68438
23:15,69500,69400,68094
23:30,68300,68300,67332
23:45,68300,68300,67076
,,,
,,,
Journée du 07/02/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,62661,66100,66821
00:15,62021,67200,66530
00:30,66400,65000,65515
00:45,66400,65000,64374
01:00,64400,63300,63467
01:15,64400,63300,63569
01:30,64900,63300,62909
01:45,64900,63300,63156
02:00,64600,63200,62587
02:15,64600,63200,63002
02:30,63100,62100,62357
02:45,63100,62100,61992
03:00,61800,61000,61153
03:15,61800,61000,60970
03:30,61000,60100,60442
03:45,61000,60100,60163
04:00,60500,59600,59817
04:15,60500,59600,60014
04:30,60500,59900,59999
04:45,60500,59900,60067
05:00,61400,59900,60118
05:15,61400,59900,61379
05:30,63200,62400,61924
05:45,63200,62400,62718
06:00,65400,64400,63370
06:15,65400,64400,65333
06:30,68600,67600,66739
06:45,68600,67600,68179
07:00,71700,70000,69237
07:15,71700,70000,70577
07:30,74200,72600,72088
07:45,74200,72600,72831
08:00,75800,73800,73405
08:15,75800,73800,73974
08:30,76100,74500,74343
08:45,76100,74500,74727
09:00,76500,75400,75081
09:15,76500,75400,75321
09:30,76700,75800,75532
09:45,76700,75800,75621
10:00,76200,75400,75535
10:15,76200,75400,75233
10:30,76100,75200,75225
10:45,76100,75200,75111
11:00,76000,75000,74972
11:15,76000,75000,75502
11:30,76000,75000,75058
11:45,76000,75000,74905
12:00,75900,75700,75036
12:15,75900,75700,75191
12:30,75100,74600,74906
12:45,75100,74600,75372
13:00,75900,75800,74710
13:15,75900,75800,74201
13:30,73500,73200,73390
13:45,73500,73200,72853
14:00,72600,72200,72467
14:15,72600,72200,72146
14:30,71800,71200,71341
14:45,71800,71200,70685
15:00,70600,69900,70202
15:15,70600,69900,70041
15:30,69800,68900,69403
15:45,69800,68900,68968
16:00,68600,67600,68531
16:15,68600,67600,68104
16:30,68400,67200,67853
16:45,68400,67200,67578
17:00,68500,67300,67503
17:15,68500,67300,67653
17:30,69400,68300,67960
17:45,69400,68300,68465
18:00,71600,70500,69289
18:15,71600,70500,70672
18:30,73600,72500,71850
18:45,73600,72500,72608
19:00,74800,73700,73202
19:15,74800,73700,73271
19:30,73800,72800,72649
19:45,73800,72800,72001
20:00,72100,71100,71321
20:15,72100,71100,70380
20:30,70400,69400,69369
20:45,70400,69400,68565
21:00,68500,67500,67702
21:15,68500,67500,67057
21:30,67100,66200,66278
21:45,67100,66200,65801
22:00,65900,65000,64941
22:15,65900,65000,65903
22:30,67100,66200,65496
22:45,67100,66200,66562
23:00,68200,67300,66462
23:15,68200,67300,66406
23:30,67000,66200,65594
23:45,67000,66200,65328
,,,
,,,
Journée du 08/02/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,60681,64067,65063
00:15,60062,65133,64808
00:30,63300,63000,63886
00:45,63300,63000,62369
01:00,61300,61000,61195
01:15,61300,61000,61714
01:30,61600,61800,61010
01:45,61600,61800,60804
02:00,61100,60500,60099
02:15,61100,60500,60316
02:30,59400,59000,59509
02:45,59400,59000,58763
03:00,57800,57700,57944
03:15,57800,57700,57566
03:30,57000,56800,56930
03:45,57000,56800,56543
04:00,56200,55700,55857
04:15,56200,55700,55602
04:30,55500,55100,55323
04:45,55500,55100,55056
05:00,55200,54800,54921
05:15,55200,54800,55514
05:30,56200,55800,55630
05:45,56200,55800,55924
06:00,57000,55600,55841
06:15,57000,55600,56857
06:30,58100,57300,57174
06:45,58100,57300,57473
07:00,59300,58200,58025
07:15,59300,58200,58760
07:30,60400,59500,59341
07:45,60400,59500,59665
08:00,61400,60300,60145
08:15,61400,60300,61017
08:30,62500,61900,61661
08:45,62500,61900,62578
09:00,64200,63700,63184
09:15,64200,63700,64200
09:30,65700,65300,64941
09:45,65700,65300,65556
10:00,66800,66200,65964
10:15,66800,66200,66395
10:30,67500,66800,66760
10:45,67500,66800,66857
11:00,67900,66900,66813
11:15,67900,66900,66953
11:30,68100,66900,66971
11:45,68100,66900,67146
12:00,69300,68300,67378
12:15,69300,68300,68095
12:30,68700,68000,68263
12:45,68700,68000,69143
13:00,70400,69200,68770
13:15,70400,69200,68070
13:30,67400,66300,66758
13:45,67400,66300,65875
14:00,65900,65000,65102
14:15,65900,65000,64591
14:30,64900,63700,63756
14:45,64900,63700,63508
15:00,63500,63000,63000
15:15,63500,63000,62755
15:30,62400,61600,61973
15:45,62400,61600,61315
16:00,61400,60700,61076
16:15,61400,60700,60804
16:30,60700,60100,60534
16:45,60700,60100,60102
17:00,61000,60400,59987
17:15,61000,60400,60178
17:30,62200,60900,60645
17:45,62200,60900,61439
18:00,64500,62600,62061
18:15,64500,62600,63461
18:30,67000,65400,64806
18:45,67000,65400,66056
19:00,68500,67200,66701
19:15,68500,67200,66988
19:30,68100,66800,66783
19:45,68100,66800,66714
20:00,66700,65400,66351
20:15,66700,65400,65586
20:30,65400,64000,64649
20:45,65400,64000,63872
21:00,64100,62700,63215
21:15,64100,62700,63072
21:30,63200,61800,62415
21:45,63200,61800,62000
22:00,62200,60800,61463
22:15,62200,60800,62609
22:30,64000,62600,62522
22:45,64000,62600,64089
23:00,65500,64000,64025
23:15,65500,64000,63857
23:30,65500,64000,63276
23:45,65500,64000,63135
,,,
,,,
Journée du 09/02/2025,,,
Heures,PrévisionJ-1,PrévisionJ,Consommation
00:00,60366,62467,62994
00:15,59750,63233,63048
00:30,61300,61700,62436
00:45,61300,61700,61106
01:00,59700,59600,59879
01:15,59700,59600,60038
01:30,60300,59500,59526
01:45,60300,59500,59462
02:00,59800,59400,58942
02:15,59800,59400,59212
02:30,58100,58100,58354
02:45,58100,58100,57815
03:00,56600,56900,57002
03:15,56600,56900,56770
03:30,55600,55800,56246
03:45,55600,55800,55646
04:00,54700,55000,55154
04:15,54700,55000,55116
04:30,54300,54600,54705
04:45,54300,54600,54501
05:00,54000,54200,54364
05:15,54000,54200,54871
05:30,54900,54900,54832
05:45,54900,54900,54930
06:00,55300,55100,54886
06:15,55300,55100,55540
06:30,56400,55700,55768
06:45,56400,55700,56101
07:00,57300,56600,56301
07:15,57300,56600,56852
07:30,58000,57400,57314
07:45,58000,57400,57632
08:00,58900,58300,57999
08:15,58900,58300,58321
08:30,59900,59300,58975
08:45,59900,59300,59698
09:00,61500,60900,60359
09:15,61500,60900,61183
09:30,63300,62800,61989
09:45,63300,62800,62588
10:00,64500,64000,62920
10:15,64500,64000,63554
10:30,65200,64700,63910
10:45,65200,64700,60785
11:00,65300,64800,60844
11:15,65300,64800,60903
11:30,65800,65400,60962
11:45,65800,65400,61021
12:00,66900,66500,61080
12:15,66900,66500,61139
12:30,66200,65800,61198
12:45,66200,65800,61257
13:00,67500,67000,61316
13:15,67500,67000,61375
13:30,63800,63300,61434
13:45,63800,63300,61493
14:00,61900,61400,61552
14:15,61900,61400,61611
14:30,61000,60500,61670
14:45,61000,60500,61728
15:00,59500,59000,61787
15:15,59500,59000,61846
15:30,58500,58000,61905
15:45,58500,58000,61964
16:00,57900,57400,62023
16:15,57900,57400,62082
16:30,57500,57000,62141
16:45,57500,57000,62200
17:00,57800,57300,62259
17:15,57800,57300,62318
17:30,59200,58700,62377
17:45,59200,58700,62436
18:00,62000,61500,62495
18:15,62000,61500,62554
18:30,65400,64900,62613
18:45,65400,64900,62672
19:00,67400,66900,62731
19:15,67400,66900,62790
19:30,67600,67100,62849
19:45,67600,67100,62908
20:00,66400,65900,62967
20:15,66400,65900,63026
20:30,64900,64400,63085
20:45,64900,64400,63144
21:00,63600,63100,63202
21:15,63600,63100,63261
21:30,62500,62000,63320
21:45,62500,62000,63379
